video,frame,label
data_frames (17),589,0
data_frames (17),590,0
data_frames (17),591,0
data_frames (17),592,0
data_frames (17),593,0
data_frames (17),594,0
data_frames (17),595,0
data_frames (17),596,0
data_frames (17),597,0
data_frames (17),598,0
data_frames (17),599,0
data_frames (17),600,0
data_frames (17),601,0
data_frames (17),602,0
data_frames (17),603,0
data_frames (17),604,0
data_frames (17),605,0
data_frames (17),606,0
data_frames (17),607,0
data_frames (17),608,0
data_frames (17),609,0
data_frames (17),610,0
data_frames (17),611,0
data_frames (17),612,0
data_frames (17),613,0
data_frames (17),614,0
data_frames (17),615,0
data_frames (17),616,0
data_frames (17),617,0
data_frames (17),618,0
data_frames (17),619,0
data_frames (17),620,0
data_frames (17),621,0
data_frames (17),622,0
data_frames (17),623,0
data_frames (17),624,0
data_frames (17),625,0
data_frames (17),626,0
data_frames (17),627,0
data_frames (17),628,0
data_frames (17),629,0
data_frames (17),630,0
data_frames (17),631,0
data_frames (17),632,0
data_frames (17),633,0
data_frames (17),634,0
data_frames (17),635,0
data_frames (17),636,0
data_frames (17),637,0
data_frames (17),638,0
data_frames (17),639,0
data_frames (17),640,0
data_frames (17),641,0
data_frames (17),642,0
data_frames (17),643,0
data_frames (17),644,0
data_frames (17),645,0
data_frames (17),646,0
data_frames (17),647,0
data_frames (17),648,0
data_frames (17),649,0
data_frames (17),650,0
data_frames (17),651,0
data_frames (17),652,0
data_frames (17),653,0
data_frames (17),654,0
data_frames (17),655,0
data_frames (17),656,0
data_frames (17),657,0
data_frames (17),658,0
data_frames (17),659,0
data_frames (17),660,0
data_frames (17),661,0
data_frames (17),662,0
data_frames (17),663,0
data_frames (17),664,0
data_frames (17),665,0
data_frames (17),666,0
data_frames (17),667,0
data_frames (17),668,0
data_frames (17),669,0
data_frames (17),670,0
data_frames (17),671,0
data_frames (17),672,0
data_frames (17),673,0
data_frames (17),674,0
data_frames (17),675,0
data_frames (17),676,0
data_frames (17),677,0
data_frames (17),678,0
data_frames (17),679,0
data_frames (17),680,0
data_frames (18),1,0
data_frames (18),2,0
data_frames (18),3,0
data_frames (18),4,0
data_frames (18),5,0
data_frames (18),6,0
data_frames (18),7,0
data_frames (18),8,0
data_frames (18),9,0
data_frames (18),10,0
data_frames (18),11,0
data_frames (18),12,0
data_frames (18),13,0
data_frames (18),14,0
data_frames (18),15,0
data_frames (18),16,0
data_frames (18),17,0
data_frames (18),18,0
data_frames (18),19,0
data_frames (18),20,0
data_frames (18),21,0
data_frames (18),22,0
data_frames (18),23,0
data_frames (18),24,0
data_frames (18),25,0
data_frames (18),26,0
data_frames (18),27,0
data_frames (18),28,0
data_frames (18),29,0
data_frames (18),30,0
data_frames (18),31,0
data_frames (18),32,0
data_frames (18),33,0
data_frames (18),34,0
data_frames (18),35,0
data_frames (18),36,0
data_frames (18),37,0
data_frames (18),38,0
data_frames (18),39,0
data_frames (18),40,0
data_frames (18),41,0
data_frames (18),42,0
data_frames (18),43,0
data_frames (18),44,0
data_frames (18),45,0
data_frames (18),46,0
data_frames (18),47,0
data_frames (18),48,0
data_frames (18),49,0
data_frames (18),50,0
data_frames (18),51,0
data_frames (18),52,1
data_frames (18),53,1
data_frames (18),54,1
data_frames (18),55,1
data_frames (18),56,1
data_frames (18),57,1
data_frames (18),58,1
data_frames (18),59,1
data_frames (18),60,1
data_frames (18),61,1
data_frames (18),62,1
data_frames (18),63,1
data_frames (18),64,1
data_frames (18),65,1
data_frames (18),66,1
data_frames (18),67,1
data_frames (18),68,1
data_frames (18),69,1
data_frames (18),70,1
data_frames (18),71,1
data_frames (18),72,1
data_frames (18),73,1
data_frames (18),74,1
data_frames (18),75,1
data_frames (18),76,1
data_frames (18),77,0
data_frames (18),78,0
data_frames (18),79,0
data_frames (18),80,0
data_frames (18),81,0
data_frames (18),82,0
data_frames (18),83,0
data_frames (18),84,0
data_frames (18),85,0
data_frames (18),86,0
data_frames (18),87,0
data_frames (18),88,0
data_frames (18),89,0
data_frames (18),90,0
data_frames (18),91,0
data_frames (18),92,0
data_frames (18),93,0
data_frames (18),94,0
data_frames (18),95,0
data_frames (18),96,1
data_frames (18),97,1
data_frames (18),98,1
data_frames (18),99,1
data_frames (18),100,1
data_frames (18),101,1
data_frames (18),102,1
data_frames (18),103,1
data_frames (18),104,1
data_frames (18),105,1
data_frames (18),106,1
data_frames (18),107,1
data_frames (18),108,1
data_frames (18),109,1
data_frames (18),110,1
data_frames (18),111,1
data_frames (18),112,1
data_frames (18),113,1
data_frames (18),114,1
data_frames (18),115,0
data_frames (18),116,0
data_frames (18),117,0
data_frames (18),118,0
data_frames (18),119,0
data_frames (18),120,0
data_frames (18),121,0
data_frames (18),122,0
data_frames (18),123,0
data_frames (18),124,0
data_frames (18),125,0
data_frames (18),126,0
data_frames (18),127,0
data_frames (18),128,0
data_frames (18),129,0
data_frames (18),130,0
data_frames (18),131,0
data_frames (18),132,0
data_frames (18),133,0
data_frames (18),134,0
data_frames (18),135,0
data_frames (18),136,0
data_frames (18),137,0
data_frames (18),138,0
data_frames (18),139,1
data_frames (18),140,1
data_frames (18),141,1
data_frames (18),142,1
data_frames (18),143,1
data_frames (18),144,1
data_frames (18),145,1
data_frames (18),146,1
data_frames (18),147,1
data_frames (18),148,1
data_frames (18),149,1
data_frames (18),150,1
data_frames (18),151,1
data_frames (18),152,1
data_frames (18),153,1
data_frames (18),154,1
data_frames (18),155,1
data_frames (18),156,1
data_frames (18),157,0
data_frames (18),158,0
data_frames (18),159,0
data_frames (18),160,0
data_frames (18),161,0
data_frames (18),162,0
data_frames (18),163,0
data_frames (18),164,0
data_frames (18),165,0
data_frames (18),166,0
data_frames (18),167,0
data_frames (18),168,0
data_frames (18),169,0
data_frames (18),170,0
data_frames (18),171,1
data_frames (18),172,1
data_frames (18),173,1
data_frames (18),174,1
data_frames (18),175,1
data_frames (18),176,1
data_frames (18),177,1
data_frames (18),178,1
data_frames (18),179,1
data_frames (18),180,1
data_frames (18),181,1
data_frames (18),182,1
data_frames (18),183,1
data_frames (18),184,1
data_frames (18),185,1
data_frames (18),186,1
data_frames (18),187,1
data_frames (18),188,1
data_frames (18),189,1
data_frames (18),190,0
data_frames (18),191,0
data_frames (18),192,0
data_frames (18),193,0
data_frames (18),194,0
data_frames (18),195,0
data_frames (18),196,0
data_frames (18),197,0
data_frames (18),198,0
data_frames (18),199,0
data_frames (18),200,0
data_frames (18),201,0
data_frames (18),202,1
data_frames (18),203,1
data_frames (18),204,1
data_frames (18),205,1
data_frames (18),206,1
data_frames (18),207,1
data_frames (18),208,1
data_frames (18),209,1
data_frames (18),210,1
data_frames (18),211,1
data_frames (18),212,1
data_frames (18),213,1
data_frames (18),214,1
data_frames (18),215,1
data_frames (18),216,1
data_frames (18),217,1
data_frames (18),218,1
data_frames (18),219,1
data_frames (18),220,1
data_frames (18),221,1
data_frames (18),222,1
data_frames (18),223,1
data_frames (18),224,1
data_frames (18),225,1
data_frames (18),226,0
data_frames (18),227,0
data_frames (18),228,0
data_frames (18),229,0
data_frames (18),230,0
data_frames (18),231,0
data_frames (18),232,0
data_frames (18),233,0
data_frames (18),234,0
data_frames (18),235,0
data_frames (18),236,0
data_frames (18),237,0
data_frames (18),238,0
data_frames (18),239,0
data_frames (18),240,0
data_frames (18),241,1
data_frames (18),242,1
data_frames (18),243,1
data_frames (18),244,1
data_frames (18),245,1
data_frames (18),246,1
data_frames (18),247,1
data_frames (18),248,1
data_frames (18),249,1
data_frames (18),250,1
data_frames (18),251,1
data_frames (18),252,1
data_frames (18),253,1
data_frames (18),254,1
data_frames (18),255,1
data_frames (18),256,1
data_frames (18),257,1
data_frames (18),258,1
data_frames (18),259,1
data_frames (18),260,0
data_frames (18),261,0
data_frames (18),262,0
data_frames (18),263,0
data_frames (18),264,0
data_frames (18),265,0
data_frames (18),266,0
data_frames (18),267,0
data_frames (18),268,0
data_frames (18),269,0
data_frames (18),270,0
data_frames (18),271,0
data_frames (18),272,0
data_frames (18),273,0
data_frames (18),274,0
data_frames (18),275,0
data_frames (18),276,0
data_frames (18),277,0
data_frames (18),278,0
data_frames (18),279,0
data_frames (18),280,0
data_frames (18),281,0
data_frames (18),282,0
data_frames (18),283,0
data_frames (18),284,0
data_frames (18),285,0
data_frames (18),286,0
data_frames (18),287,0
data_frames (18),288,0
data_frames (18),289,0
data_frames (18),290,0
data_frames (18),291,0
data_frames (18),292,0
data_frames (18),293,0
data_frames (18),294,0
data_frames (18),295,0
data_frames (18),296,0
data_frames (18),297,0
data_frames (18),298,0
data_frames (18),299,0
data_frames (18),300,0
data_frames (18),301,0
data_frames (18),302,0
data_frames (18),303,0
data_frames (18),304,0
data_frames (18),305,0
data_frames (18),306,0
data_frames (18),307,0
data_frames (18),308,0
data_frames (18),309,0
data_frames (18),310,0
data_frames (18),311,0
data_frames (18),312,0
data_frames (18),313,0
data_frames (18),314,0
data_frames (18),315,0
data_frames (18),316,0
data_frames (18),317,0
data_frames (18),318,0
data_frames (18),319,0
data_frames (18),320,0
data_frames (18),321,0
data_frames (18),322,0
data_frames (18),323,0
data_frames (18),324,0
data_frames (18),325,0
data_frames (18),326,0
data_frames (18),327,0
data_frames (18),328,0
data_frames (18),329,0
data_frames (18),330,0
data_frames (18),331,1
data_frames (18),332,1
data_frames (18),333,1
data_frames (18),334,1
data_frames (18),335,1
data_frames (18),336,1
data_frames (18),337,1
data_frames (18),338,1
data_frames (18),339,1
data_frames (18),340,1
data_frames (18),341,1
data_frames (18),342,1
data_frames (18),343,1
data_frames (18),344,1
data_frames (18),345,1
data_frames (18),346,1
data_frames (18),347,1
data_frames (18),348,1
data_frames (18),349,1
data_frames (18),350,1
data_frames (18),351,1
data_frames (18),352,1
data_frames (18),353,1
data_frames (18),354,1
data_frames (18),355,1
data_frames (18),356,0
data_frames (18),357,0
data_frames (18),358,0
data_frames (18),359,0
data_frames (18),360,0
data_frames (18),361,0
data_frames (18),362,0
data_frames (18),363,0
data_frames (18),364,0
data_frames (18),365,0
data_frames (18),366,0
data_frames (18),367,0
data_frames (18),368,0
data_frames (18),369,0
data_frames (18),370,0
data_frames (18),371,0
data_frames (18),372,0
data_frames (18),373,0
data_frames (18),374,0
data_frames (18),375,0
data_frames (18),376,0
data_frames (18),377,0
data_frames (18),378,0
data_frames (18),379,0
data_frames (18),380,0
data_frames (18),381,0
data_frames (18),382,0
data_frames (18),383,0
data_frames (18),384,0
data_frames (18),385,0
data_frames (18),386,0
data_frames (18),387,0
data_frames (18),388,0
data_frames (18),389,0
data_frames (18),390,0
data_frames (18),391,0
data_frames (18),392,0
data_frames (18),393,0
data_frames (18),394,0
data_frames (18),395,0
data_frames (18),396,0
data_frames (18),397,0
data_frames (18),398,0
data_frames (18),399,0
data_frames (18),400,0
data_frames (18),401,0
data_frames (18),402,0
data_frames (18),403,0
data_frames (18),404,0
data_frames (18),405,0
data_frames (18),406,0
data_frames (18),407,0
data_frames (18),408,0
data_frames (18),409,0
data_frames (18),410,0
data_frames (18),411,0
data_frames (18),412,0
data_frames (18),413,0
data_frames (18),414,0
data_frames (18),415,0
data_frames (18),416,0
data_frames (18),417,0
data_frames (18),418,0
data_frames (18),419,0
data_frames (18),420,0
data_frames (18),421,0
data_frames (18),422,0
data_frames (18),423,0
data_frames (18),424,0
data_frames (18),425,0
data_frames (18),426,0
data_frames (18),427,0
data_frames (18),428,0
data_frames (18),429,0
data_frames (18),430,0
data_frames (18),431,0
data_frames (18),432,0
data_frames (18),433,0
data_frames (18),434,0
data_frames (18),435,0
data_frames (18),436,0
data_frames (18),437,0
data_frames (18),438,0
data_frames (18),439,0
data_frames (18),440,0
data_frames (18),441,0
data_frames (18),442,0
data_frames (18),443,0
data_frames (18),444,0
data_frames (18),445,0
data_frames (18),446,0
data_frames (18),447,0
data_frames (18),448,0
data_frames (18),449,0
data_frames (19),1,0
data_frames (19),2,0
data_frames (19),3,0
data_frames (19),4,0
data_frames (19),5,0
data_frames (19),6,0
data_frames (19),7,0
data_frames (19),8,0
data_frames (19),9,0
data_frames (19),10,0
data_frames (19),11,0
data_frames (19),12,0
data_frames (19),13,0
data_frames (19),14,0
data_frames (19),15,0
data_frames (19),16,0
data_frames (19),17,0
data_frames (19),18,0
data_frames (19),19,0
data_frames (19),20,0
data_frames (19),21,0
data_frames (19),22,0
data_frames (19),23,0
data_frames (19),24,0
data_frames (19),25,0
data_frames (19),26,0
data_frames (19),27,0
data_frames (19),28,0
data_frames (19),29,0
data_frames (19),30,0
data_frames (19),31,0
data_frames (19),32,0
data_frames (19),33,0
data_frames (19),34,0
data_frames (19),35,0
data_frames (19),36,0
data_frames (19),37,0
data_frames (19),38,0
data_frames (19),39,0
data_frames (19),40,0
data_frames (19),41,0
data_frames (19),42,0
data_frames (19),43,0
data_frames (19),44,0
data_frames (19),45,0
data_frames (19),46,0
data_frames (19),47,0
data_frames (19),48,0
data_frames (19),49,0
data_frames (19),50,0
data_frames (19),51,0
data_frames (19),52,0
data_frames (19),53,0
data_frames (19),54,0
data_frames (19),55,0
data_frames (19),56,0
data_frames (19),57,1
data_frames (19),58,1
data_frames (19),59,1
data_frames (19),60,1
data_frames (19),61,1
data_frames (19),62,1
data_frames (19),63,1
data_frames (19),64,1
data_frames (19),65,1
data_frames (19),66,1
data_frames (19),67,1
data_frames (19),68,1
data_frames (19),69,1
data_frames (19),70,1
data_frames (19),71,1
data_frames (19),72,1
data_frames (19),73,0
data_frames (19),74,0
data_frames (19),75,0
data_frames (19),76,0
data_frames (19),77,0
data_frames (19),78,0
data_frames (19),79,0
data_frames (19),80,0
data_frames (19),81,0
data_frames (19),82,0
data_frames (19),83,0
data_frames (19),84,0
data_frames (19),85,1
data_frames (19),86,1
data_frames (19),87,1
data_frames (19),88,1
data_frames (19),89,1
data_frames (19),90,1
data_frames (19),91,1
data_frames (19),92,1
data_frames (19),93,1
data_frames (19),94,1
data_frames (19),95,1
data_frames (19),96,1
data_frames (19),97,1
data_frames (19),98,0
data_frames (19),99,0
data_frames (19),100,0
data_frames (19),101,0
data_frames (19),102,0
data_frames (19),103,0
data_frames (19),104,0
data_frames (19),105,0
data_frames (19),106,0
data_frames (19),107,0
data_frames (19),108,0
data_frames (19),109,0
data_frames (19),110,0
data_frames (19),111,0
data_frames (19),112,0
data_frames (19),113,0
data_frames (19),114,1
data_frames (19),115,1
data_frames (19),116,1
data_frames (19),117,1
data_frames (19),118,1
data_frames (19),119,1
data_frames (19),120,1
data_frames (19),121,1
data_frames (19),122,1
data_frames (19),123,1
data_frames (19),124,1
data_frames (19),125,1
data_frames (19),126,1
data_frames (19),127,1
data_frames (19),128,1
data_frames (19),129,1
data_frames (19),130,0
data_frames (19),131,0
data_frames (19),132,0
data_frames (19),133,0
data_frames (19),134,0
data_frames (19),135,0
data_frames (19),136,0
data_frames (19),137,0
data_frames (19),138,0
data_frames (19),139,0
data_frames (19),140,0
data_frames (19),141,0
data_frames (19),142,0
data_frames (19),143,0
data_frames (19),144,0
data_frames (19),145,0
data_frames (19),146,0
data_frames (19),147,0
data_frames (19),148,0
data_frames (19),149,0
data_frames (19),150,0
data_frames (19),151,0
data_frames (19),152,0
data_frames (19),153,1
data_frames (19),154,1
data_frames (19),155,1
data_frames (19),156,1
data_frames (19),157,1
data_frames (19),158,1
data_frames (19),159,1
data_frames (19),160,1
data_frames (19),161,1
data_frames (19),162,0
data_frames (19),163,0
data_frames (19),164,0
data_frames (19),165,0
data_frames (19),166,0
data_frames (19),167,0
data_frames (19),168,0
data_frames (19),169,0
data_frames (19),170,0
data_frames (19),171,0
data_frames (19),172,0
data_frames (19),173,0
data_frames (19),174,0
data_frames (19),175,0
data_frames (19),176,0
data_frames (19),177,0
data_frames (19),178,0
data_frames (19),179,0
data_frames (19),180,0
data_frames (19),181,0
data_frames (19),182,0
data_frames (19),183,0
data_frames (19),184,0
data_frames (19),185,0
data_frames (19),186,0
data_frames (19),187,0
data_frames (19),188,0
data_frames (19),189,0
data_frames (19),190,0
data_frames (19),191,0
data_frames (19),192,0
data_frames (19),193,0
data_frames (19),194,0
data_frames (19),195,0
data_frames (19),196,0
data_frames (19),197,0
data_frames (19),198,0
data_frames (19),199,0
data_frames (19),200,0
data_frames (19),201,0
data_frames (19),202,0
data_frames (19),203,0
data_frames (19),204,0
data_frames (19),205,0
data_frames (19),206,0
data_frames (19),207,0
data_frames (19),208,0
data_frames (19),209,0
data_frames (19),210,0
data_frames (19),211,0
data_frames (19),212,0
data_frames (19),213,0
data_frames (19),214,0
data_frames (19),215,0
data_frames (19),216,0
data_frames (19),217,0
data_frames (19),218,0
data_frames (19),219,0
data_frames (19),220,0
data_frames (19),221,0
data_frames (19),222,0
data_frames (19),223,0
data_frames (19),224,0
data_frames (19),225,0
data_frames (19),226,0
data_frames (19),227,0
data_frames (19),228,0
data_frames (19),229,0
data_frames (19),230,0
data_frames (19),231,0
data_frames (19),232,0
data_frames (19),233,0
data_frames (19),234,0
data_frames (19),235,0
data_frames (19),236,0
data_frames (19),237,0
data_frames (19),238,0
data_frames (19),239,0
data_frames (19),240,0
data_frames (19),241,0
data_frames (19),242,0
data_frames (19),243,0
data_frames (19),244,0
data_frames (19),245,0
data_frames (19),246,0
data_frames (19),247,0
data_frames (19),248,0
data_frames (19),249,0
data_frames (19),250,0
data_frames (19),251,0
data_frames (19),252,0
data_frames (19),253,0
data_frames (19),254,0
data_frames (19),255,0
data_frames (19),256,0
data_frames (19),257,0
data_frames (19),258,0
data_frames (19),259,0
data_frames (19),260,0
data_frames (19),261,0
data_frames (19),262,0
data_frames (19),263,0
data_frames (19),264,0
data_frames (19),265,0
data_frames (19),266,0
data_frames (19),267,0
data_frames (19),268,0
data_frames (19),269,0
data_frames (19),270,0
data_frames (19),271,0
data_frames (19),272,0
data_frames (19),273,0
data_frames (19),274,0
data_frames (19),275,0
data_frames (19),276,0
data_frames (19),277,0
data_frames (19),278,0
data_frames (19),279,0
data_frames (19),280,0
data_frames (19),281,0
data_frames (19),282,0
data_frames (19),283,0
data_frames (19),284,0
data_frames (19),285,0
data_frames (19),286,0
data_frames (19),287,0
data_frames (19),288,0
data_frames (19),289,0
data_frames (19),290,0
data_frames (19),291,0
data_frames (19),292,0
data_frames (19),293,0
data_frames (19),294,0
data_frames (19),295,0
data_frames (19),296,0
data_frames (19),297,0
data_frames (19),298,0
data_frames (19),299,0
data_frames (19),300,0
data_frames (19),301,0
data_frames (19),302,0
data_frames (19),303,0
data_frames (19),304,0
data_frames (19),305,0
data_frames (19),306,0
data_frames (19),307,0
data_frames (19),308,0
data_frames (19),309,0
data_frames (19),310,0
data_frames (19),311,0
data_frames (19),312,0
data_frames (19),313,0
data_frames (19),314,0
data_frames (19),315,0
data_frames (19),316,0
data_frames (19),317,0
data_frames (19),318,0
data_frames (19),319,0
data_frames (19),320,0
data_frames (19),321,0
data_frames (19),322,0
data_frames (19),323,0
data_frames (19),324,0
data_frames (19),325,0
data_frames (19),326,0
data_frames (19),327,0
data_frames (19),328,0
data_frames (19),329,0
data_frames (19),330,0
data_frames (19),331,0
data_frames (19),332,0
data_frames (19),333,0
data_frames (19),334,0
data_frames (19),335,0
data_frames (19),336,0
data_frames (19),337,0
data_frames (19),338,0
data_frames (19),339,0
data_frames (19),340,0
data_frames (19),341,0
data_frames (19),342,0
data_frames (19),343,0
data_frames (19),344,0
data_frames (19),345,0
data_frames (19),346,0
data_frames (19),347,0
data_frames (19),348,0
data_frames (19),349,0
data_frames (19),350,0
data_frames (19),351,0
data_frames (19),352,0
data_frames (19),353,0
data_frames (19),354,0
data_frames (19),355,0
data_frames (19),356,0
data_frames (19),357,0
data_frames (19),358,0
data_frames (19),359,0
data_frames (19),360,0
data_frames (19),361,0
data_frames (19),362,0
data_frames (19),363,0
data_frames (19),364,0
data_frames (19),365,0
data_frames (19),366,0
data_frames (19),367,0
data_frames (19),368,0
data_frames (19),369,0
data_frames (19),370,0
data_frames (19),371,0
data_frames (19),372,0
data_frames (19),373,0
data_frames (19),374,0
data_frames (19),375,0
data_frames (19),376,0
data_frames (19),377,1
data_frames (19),378,1
data_frames (19),379,1
data_frames (19),380,1
data_frames (19),381,1
data_frames (19),382,1
data_frames (19),383,1
data_frames (19),384,1
data_frames (19),385,1
data_frames (19),386,1
data_frames (19),387,1
data_frames (19),388,1
data_frames (19),389,1
data_frames (19),390,1
data_frames (19),391,1
data_frames (19),392,1
data_frames (19),393,1
data_frames (19),394,0
data_frames (19),395,0
data_frames (19),396,0
data_frames (19),397,0
data_frames (19),398,0
data_frames (19),399,0
data_frames (19),400,0
data_frames (19),401,0
data_frames (19),402,0
data_frames (19),403,0
data_frames (19),404,0
data_frames (19),405,0
data_frames (19),406,0
data_frames (19),407,0
data_frames (19),408,0
data_frames (19),409,0
data_frames (19),410,0
data_frames (19),411,0
data_frames (19),412,0
data_frames (19),413,0
data_frames (19),414,0
data_frames (19),415,0
data_frames (19),416,0
data_frames (19),417,0
data_frames (19),418,0
data_frames (19),419,0
data_frames (19),420,0
data_frames (19),421,0
data_frames (19),422,0
data_frames (19),423,0
data_frames (19),424,0
data_frames (19),425,0
data_frames (19),426,0
data_frames (19),427,0
data_frames (19),428,1
data_frames (19),429,1
data_frames (19),430,1
data_frames (19),431,1
data_frames (19),432,1
data_frames (19),433,1
data_frames (19),434,1
data_frames (19),435,1
data_frames (19),436,1
data_frames (19),437,1
data_frames (19),438,1
data_frames (19),439,1
data_frames (19),440,1
data_frames (19),441,1
data_frames (19),442,1
data_frames (19),443,0
data_frames (19),444,0
data_frames (19),445,0
data_frames (19),446,0
data_frames (19),447,0
data_frames (19),448,0
data_frames (19),449,0
data_frames (19),450,0
data_frames (19),451,0
data_frames (19),452,0
data_frames (19),453,0
data_frames (19),454,0
data_frames (19),455,0
data_frames (19),456,0
data_frames (19),457,0
data_frames (19),458,0
data_frames (19),459,0
data_frames (19),460,0
data_frames (19),461,0
data_frames (19),462,0
data_frames (19),463,0
data_frames (19),464,0
data_frames (19),465,0
data_frames (19),466,0
data_frames (19),467,0
data_frames (19),468,0
data_frames (19),469,0
data_frames (19),470,0
data_frames (19),471,0
data_frames (19),472,0
data_frames (19),473,0
data_frames (19),474,0
data_frames (19),475,0
data_frames (19),476,0
data_frames (19),477,0
data_frames (19),478,0
data_frames (19),479,0
data_frames (19),480,0
data_frames (19),481,0
data_frames (19),482,0
data_frames (19),483,0
data_frames (19),484,0
data_frames (19),485,0
data_frames (19),486,0
data_frames (19),487,0
data_frames (19),488,0
data_frames (19),489,0
data_frames (19),490,0
data_frames (19),491,0
data_frames (19),492,0
data_frames (19),493,0
data_frames (19),494,0
data_frames (19),495,0
data_frames (19),496,0
data_frames (19),497,0
data_frames (19),498,0
data_frames (19),499,0
data_frames (19),500,0
data_frames (19),501,0
data_frames (19),502,0
data_frames (19),503,0
data_frames (2),1,0
data_frames (2),2,0
data_frames (2),3,0
data_frames (2),4,0
data_frames (2),5,0
data_frames (2),6,0
data_frames (2),7,0
data_frames (2),8,0
data_frames (2),9,0
data_frames (2),10,0
data_frames (2),11,0
data_frames (2),12,0
data_frames (2),13,0
data_frames (2),14,0
data_frames (2),15,0
data_frames (2),16,0
data_frames (2),17,0
data_frames (2),18,0
data_frames (2),19,0
data_frames (2),20,0
data_frames (2),21,0
data_frames (2),22,0
data_frames (2),23,0
data_frames (2),24,0
data_frames (2),25,0
data_frames (2),26,0
data_frames (2),27,0
data_frames (2),28,0
data_frames (2),29,0
data_frames (2),30,0
data_frames (2),31,0
data_frames (2),32,0
data_frames (2),33,0
data_frames (2),34,0
data_frames (2),35,0
data_frames (2),36,0
data_frames (2),37,0
data_frames (2),38,0
data_frames (2),39,0
data_frames (2),40,0
data_frames (2),41,0
data_frames (2),42,0
data_frames (2),43,0
data_frames (2),44,0
data_frames (2),45,0
data_frames (2),46,0
data_frames (2),47,0
data_frames (2),48,0
data_frames (2),49,0
data_frames (2),50,0
data_frames (2),51,0
data_frames (2),52,0
data_frames (2),53,0
data_frames (2),54,0
data_frames (2),55,0
data_frames (2),56,0
data_frames (2),57,0
data_frames (2),58,0
data_frames (2),59,0
data_frames (2),60,0
data_frames (2),61,0
data_frames (2),62,0
data_frames (2),63,0
data_frames (2),64,0
data_frames (2),65,0
data_frames (2),66,0
data_frames (2),67,0
data_frames (2),68,0
data_frames (2),69,0
data_frames (2),70,0
data_frames (2),71,0
data_frames (2),72,0
data_frames (2),73,0
data_frames (2),74,0
data_frames (2),75,0
data_frames (2),76,0
data_frames (2),77,0
data_frames (2),78,0
data_frames (2),79,0
data_frames (2),80,0
data_frames (2),81,0
data_frames (2),82,0
data_frames (2),83,0
data_frames (2),84,0
data_frames (2),85,0
data_frames (2),86,0
data_frames (2),87,0
data_frames (2),88,0
data_frames (2),89,0
data_frames (2),90,0
data_frames (2),91,0
data_frames (2),92,0
data_frames (2),93,1
data_frames (2),94,1
data_frames (2),95,1
data_frames (2),96,1
data_frames (2),97,1
data_frames (2),98,1
data_frames (2),99,1
data_frames (2),100,1
data_frames (2),101,1
data_frames (2),102,1
data_frames (2),103,1
data_frames (2),104,1
data_frames (2),105,1
data_frames (2),106,1
data_frames (2),107,1
data_frames (2),108,1
data_frames (2),109,1
data_frames (2),110,1
data_frames (2),111,1
data_frames (2),112,1
data_frames (2),113,1
data_frames (2),114,1
data_frames (2),115,1
data_frames (2),116,1
data_frames (2),117,1
data_frames (2),118,1
data_frames (2),119,1
data_frames (2),120,1
data_frames (2),121,1
data_frames (2),122,1
data_frames (2),123,1
data_frames (2),124,1
data_frames (2),125,1
data_frames (2),126,1
data_frames (2),127,1
data_frames (2),128,0
data_frames (2),129,0
data_frames (2),130,0
data_frames (2),131,0
data_frames (2),132,0
data_frames (2),133,0
data_frames (2),134,0
data_frames (2),135,0
data_frames (2),136,0
data_frames (2),137,0
data_frames (2),138,0
data_frames (2),139,0
data_frames (2),140,0
data_frames (2),141,0
data_frames (2),142,0
data_frames (2),143,0
data_frames (2),144,0
data_frames (2),145,0
data_frames (2),146,0
data_frames (2),147,0
data_frames (2),148,0
data_frames (2),149,0
data_frames (2),150,0
data_frames (2),151,0
data_frames (2),152,0
data_frames (2),153,0
data_frames (2),154,0
data_frames (2),155,0
data_frames (2),156,0
data_frames (2),157,0
data_frames (2),158,0
data_frames (2),159,0
data_frames (2),160,0
data_frames (2),161,0
data_frames (2),162,0
data_frames (2),163,0
data_frames (2),164,0
data_frames (2),165,0
data_frames (2),166,0
data_frames (2),167,0
data_frames (2),168,0
data_frames (2),169,0
data_frames (2),170,0
data_frames (2),171,0
data_frames (2),172,0
data_frames (2),173,0
data_frames (2),174,0
data_frames (2),175,0
data_frames (2),176,0
data_frames (2),177,0
data_frames (2),178,0
data_frames (2),179,0
data_frames (2),180,0
data_frames (2),181,0
data_frames (2),182,0
data_frames (2),183,0
data_frames (2),184,0
data_frames (2),185,0
data_frames (2),186,0
data_frames (2),187,0
data_frames (2),188,0
data_frames (2),189,0
data_frames (2),190,0
data_frames (2),191,0
data_frames (2),192,0
data_frames (2),193,0
data_frames (2),194,0
data_frames (2),195,0
data_frames (2),196,0
data_frames (2),197,0
data_frames (2),198,0
data_frames (2),199,0
data_frames (2),200,0
data_frames (2),201,0
data_frames (2),202,0
data_frames (2),203,1
data_frames (2),204,1
data_frames (2),205,1
data_frames (2),206,1
data_frames (2),207,1
data_frames (2),208,1
data_frames (2),209,1
data_frames (2),210,1
data_frames (2),211,1
data_frames (2),212,1
data_frames (2),213,1
data_frames (2),214,1
data_frames (2),215,1
data_frames (2),216,1
data_frames (2),217,1
data_frames (2),218,1
data_frames (2),219,1
data_frames (2),220,1
data_frames (2),221,1
data_frames (2),222,1
data_frames (2),223,1
data_frames (2),224,1
data_frames (2),225,1
data_frames (2),226,1
data_frames (2),227,1
data_frames (2),228,1
